DC_DIST,SECTOR,DISPATCH_DATE,DISPATCH_TIME,LOCATION_BLOCK,UCR_GENERAL,OBJ_ID,TEXT_GENERAL_CODE,POINT_X,POINT_Y
18,J,2006-01-04,11:44:00,5200 BLOCK CEDAR AVE,100,1,Homicide - Justifiable ,-75.22693763,39.95042773
18,B,2006-01-10,07:37:00,CONVENTION AV /SOUTH ST,100,1,Homicide - Gross Negligence,-75.18967607,39.94889789
18,O,2006-01-25,21:02:00,5600 BLOCK OSAGE AVE,100,1,Homicide - Criminal,-75.23502171,39.95404222
18,H,2006-02-15,10:55:00,4700 BLOCK WALNUT ST,100,1,Homicide - Criminal ,-75.21626257,39.95585489
18,I,2006-03-26,12:51:00,S 49TH ST /CHESTNUT ST,100,1,Homicide - Criminal,-75.21926722,39.95774877
18,P,2006-04-08,18:49:00,0 BLOCK S REDFIELD ST,100,1,Homicide - Criminal,-75.23966524,39.96050538
18,K,2006-04-16,03:39:00,5300 BLOCK MARKET ST,100,1,Homicide - Criminal,-75.22734377,39.9602654
18,I,2006-04-20,04:12:00,5100 BLOCK LUDLOW ST,100,1,Homicide - Criminal ,-75.22405998,39.95928561
18,C,2006-05-16,06:38:00,3700 BLOCK SPRUCE ST,100,1,Homicide - Criminal,-75.19731338,39.95099582
18,T,2006-06-27,21:21:00,S 48TH ST /BALTIMORE AV,100,1,Homicide - Gross Negligence,-75.21923756,39.94837727
18,G,2006-07-15,02:43:00,1300 BLOCK S 46TH ST,100,1,Homicide - Criminal,-75.20813074,39.94311599
18,H,2006-07-17,02:43:00,S 47TH ST /CHESTNUT ST,100,1,Homicide - Criminal,-75.21531615,39.9572588
18,T,2006-08-04,16:34:00,600 BLOCK S 49TH ST,100,1,Homicide - Criminal,-75.22099723,39.94972133
18,K,2006-08-24,15:37:00,S 53RD ST /WALNUT ST,100,1,Homicide - Criminal,-75.22749154,39.95720518
18,Q,2006-09-10,14:25:00,5600 BLOCK HAZEL AV,100,1,Homicide - Gross Negligence,-75.23553196,39.95254284
18,Q,2006-09-20,21:00:00,800 BLOCK S 56TH ST,100,1,Homicide - Gross Negligence,-75.2356777,39.94778088
18,S,2006-09-23,06:06:00,6100 BLOCK WALNUT ST,100,1,Homicide - Criminal ,-75.24475832,39.95939061
18,S,2006-09-27,00:42:00,6000 BLOCK LOCUST ST,100,1,Homicide - Criminal,-75.24345626,39.95796817
18,H,2006-10-18,17:06:00,S 49TH ST /WALNUT ST,100,1,Homicide - Criminal,-75.21958902,39.9562252
18,U,2006-10-21,18:05:00,S 61ST ST /WHARTON ST,100,1,Homicide - Gross Negligence,-75.24631052,39.94510766
18,K,2006-11-09,20:48:00,5200 BLOCK LOCUST ST,100,1,Homicide - Criminal,-75.22691473,39.95591603
18,G,2006-11-11,19:17:00,1400 BLOCK HANSON ST,100,1,Homicide - Criminal,-75.21173523,39.94077758
18,U,2006-11-14,23:27:00,700 BLOCK S 60TH ST,100,1,Homicide - Criminal,-75.24331279,39.95005467
18,M,2006-12-03,20:30:00,S 57TH ST /WALNUT ST,100,1,Homicide - Criminal,-75.23550646,39.95820123
18,H,2006-12-24,03:09:00,4800 BLOCK WALNUT ST,100,1,Homicide - Criminal,-75.2181718,39.95609064
18,C,2006-12-24,02:59:00,3900 BLOCK MARKET ST,100,1,Homicide - Criminal,-75.20116468,39.95701792
18,K,2006-12-26,13:11:00,S 53RD ST /DELANCEY ST,100,1,Homicide - Criminal,-75.22809967,39.95430099
19,P,2006-01-01,19:32:00,5700 BLOCK RACE STREET,100,1,Homicide - Criminal,-75.23424937,39.9642946
19,M,2006-01-05,18:36:00,300 BLOCK N 61ST ST,100,1,Homicide - Gross Negligence,-75.24181636,39.96687385
19,I,2006-01-14,19:32:00,1800 BLOCK N 54TH ST,100,1,Homicide - Criminal,-75.23099232,39.98312904
19,C,2006-01-15,15:58:00,CITY AV /DREXEL RD,100,1,Homicide - Gross Negligence,-75.24919149,39.99057174
19,N,2006-03-02,10:23:00,1400 BLOCK N VODGES ST,100,1,Homicide - Criminal ,-75.23176992,39.97369474
19,L,2006-03-17,19:56:00,0 BLOCK N 63RD ST,100,1,Homicide - Criminal ,-75.2466919,39.96275494
19,K,2006-03-30,13:22:00,1600 BLOCK N CONESTOGA ST,100,1,Homicide - Criminal,-75.2309591,39.97769917
19,O,2006-03-31,20:21:00,4700 BLOCK MERION AVE,100,1,Homicide - Criminal,-75.21665869,39.97293965
19,L,2006-04-07,22:50:00,100 BLOCK N 60TH ST,100,1,Homicide - Criminal,-75.24014782,39.96463131
19,P,2006-04-27,17:39:00,0 BLOCK N SALFORD ST,100,1,Homicide - Justifiable ,-75.23967792,39.96342947
19,R,2006-05-03,09:11:00,0 BLOCK N 56TH ST,100,1,Homicide - Criminal,-75.23264874,39.96171577
19,H,2006-05-03,22:00:00,1600 BLOCK N 61ST ST,100,1,Homicide - Criminal,-75.24188381,39.97590643
19,J,2006-05-05,09:07:00,1500 BLOCK N 61ST ST,100,1,Homicide - Criminal,-75.24157325,39.97424326
19,R,2006-05-14,03:02:00,5600 BLOCK ARCH ST,100,1,Homicide - Criminal,-75.23260788,39.96261897
19,I,2006-05-26,22:46:00,1800 BLOCK N 54TH ST,100,1,Homicide - Criminal,-75.23084264,39.9825638
19,R,2006-06-21,23:10:00,5500 BLOCK RACE ST,100,1,Homicide - Criminal,-75.23026328,39.96388481
19,X,2006-07-27,01:56:00,300 BLOCK N 55TH ST,100,1,Homicide - Criminal,-75.22997088,39.96538346
19,A,2006-07-29,21:50:00,N 76TH ST /WOODBINE AV,100,1,Homicide - Gross Negligence,-75.2675836,39.97462552
19,I,2006-08-26,15:37:00,N 56TH ST /UPLAND WAY,100,1,Homicide - Gross Negligence,-75.23418835,39.9837119
19,I,2006-09-04,16:51:00,N 54TH ST /W MONTGOMERY AVE,100,1,Homicide - Criminal,-75.23125563,39.98411584
19,E,2006-09-16,20:36:00,N 45TH ST /CONSHOHOCKEN AV,100,1,Homicide - Gross Negligence,-75.22146955,40.00004195
19,H,2006-09-22,01:00:00,LANSDOWNE AV /N ROBINSON ST,100,1,Homicide - Criminal,-75.24269212,39.97565566
19,N,2006-10-01,14:13:00,5400 BLOCK SHARSWOOD ST,100,1,Homicide - Criminal ,-75.23002854,39.97481361
19,L,2006-10-07,00:12:00,100 BLOCK N MILLICK ST,100,1,Homicide - Criminal,-75.24168509,39.96388396
19,R,2006-10-22,21:53:00,100 BLOCK N 54TH ST,100,1,Homicide - Criminal,-75.22834681,39.96218443
19,C,2006-11-02,07:53:00,1100 BLOCK N 63RD ST,100,1,Homicide - Criminal ,-75.24650667,39.98078026
19,M,2006-11-05,03:51:00,500 BLOCK N 61ST ST,100,1,Homicide - Criminal,-75.24117269,39.96997211
19,P,2006-11-11,21:53:00,200 BLOCK N  SALFORD ST,100,1,Homicide - Criminal,-75.23944774,39.96548578
19,W,2006-11-12,08:28:00,N 67TH ST /CALLOWHILL ST,100,1,Homicide - Gross Negligence,-75.25344414,39.96983178
19,I,2006-11-16,00:02:00,5300 BLOCK HAZELHURST ST,100,1,Homicide - Criminal,-75.23066213,39.98372267
19,O,2006-11-18,01:21:00,5000 BLOCK W THOMPSON ST,100,1,Homicide - Criminal,-75.22352711,39.97321207
19,B,2006-11-18,21:03:00,900 BLOCK N 66TH ST,100,1,Homicide - Criminal,-75.25237072,39.97732554
19,L,2006-12-13,15:29:00,6000 BLOCK SUMMER ST,100,1,Homicide - Criminal,-75.23995312,39.96593671
19,I,2006-12-17,19:00:00,5200 BLOCK PARKSIDE AVE,100,1,Homicide - Criminal,-75.22704035,39.98260561
22,E,2006-01-30,05:42:00,2500 BLOCK N CHADWICK ST,100,1,Homicide - Criminal,-75.15929452,39.99252961
22,K,2006-02-12,02:16:00,2400 BLOCK N 27TH ST,100,1,Homicide - Criminal,-75.17620554,39.99336462
22,L,2006-02-14,03:28:00,1800 BLOCK N BAILEY ST,100,1,Homicide - Criminal,-75.17730114,39.98329489
22,A,2006-02-14,03:43:00,2000 BLOCK N 11TH ST,100,1,Homicide - Criminal ,-75.15141395,39.98306187
22,F,2006-03-01,11:18:00,1800 BLOCK W BUCKNELL ST,100,1,Homicide - Criminal,-75.17293848,39.9832573
22,S,2006-03-17,22:59:00,2500 BLOCK N WARNOCK ST,100,1,Homicide - Criminal,-75.14940328,39.99014504
22,P,2006-03-21,08:13:00,3100 BLOCK WESTMONT ST,100,1,Homicide - Criminal,-75.18373259,39.98878297
22,B,2006-03-21,09:36:00,1100 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.15097445,39.98729012
22,D,2006-03-21,23:21:00,2100 BLOCK N BROAD ST,100,1,Homicide - Gross Negligence,-75.1566596,39.9847624
22,I,2006-03-23,19:54:00,2100 BLOCK W GLENWOOD AV,100,1,Homicide - Criminal,-75.16682241,39.99143101
22,S,2006-04-05,21:51:00,2400 BLOCK N 11TH ST,100,1,Homicide - Criminal,-75.14987366,39.99012744
22,J,2006-04-15,04:29:00,2000 BLOCK JUDSON ST,100,1,Homicide - Criminal,-75.17210646,39.98587936
22,P,2006-05-14,20:02:00,3100 BLOCK W DIAMOND ST,100,1,Homicide - Gross Negligence,-75.1841085,39.9883208
22,I,2006-05-15,14:30:00,2400 BLOCK N CLEVELAND ST,100,1,Homicide - Criminal,-75.16228587,39.99152026
22,E,2006-06-23,01:59:00,W SERGEANT ST /N SYDENHAM ST,100,1,Homicide - Criminal,-75.1575143,39.99198373
22,S,2006-06-30,00:29:00,1200 BLOCK W TUCKER ST,100,1,Homicide - Criminal ,-75.15140191,39.99274668
22,K,2006-07-04,07:04:00,2500 BLOCK N 22ND ST,100,1,Homicide - Gross Negligence,-75.1679978,39.99396793
22,L,2006-08-11,03:20:00,2600 BLOCK W MONTGOMERY AVE,100,1,Homicide - Criminal,-75.17798772,39.98290562
22,P,2006-08-31,03:10:00,N 31ST ST /W NEVADA ST,100,1,Homicide - Criminal,-75.18318532,39.99106279
22,D,2006-09-06,21:25:00,1500 BLOCK W YORK ST,100,1,Homicide - Criminal,-75.1575096,39.98958493
22,R,2006-09-16,22:46:00,3000 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.18170147,39.99125209
22,E,2006-09-19,01:24:00,N 17TH ST /W HUNTINGDON ST,100,1,Homicide - Criminal,-75.15972316,39.99298042
22,M,2006-09-20,21:45:00,2100 BLOCK N DOVER ST,100,1,Homicide - Criminal,-75.18003752,39.98779693
22,S,2006-09-20,22:36:00,1100 BLOCK W HUNTINGDON ST,100,1,Homicide - Criminal,-75.14961563,39.9916355
22,N,2006-09-24,10:42:00,2500 BLOCK N  34TH ST,100,1,Homicide - Criminal,-75.18669272,39.99491358
22,R,2006-10-03,20:01:00,N 29TH ST /W HUNTINGDON ST,100,1,Homicide - Gross Negligence,-75.17892665,39.99546321
22,I,2006-10-06,22:57:00,N CLEVELAND ST /W CUMBERLAND ST,100,1,Homicide - Criminal,-75.16217637,39.99177106
22,J,2006-10-12,02:05:00,1800 BLOCK N 24TH ST,100,1,Homicide - Criminal,-75.17367471,39.98296092
22,E,2006-10-14,23:05:00,N 16TH ST /W OAKDALE ST,100,1,Homicide - Criminal,-75.15790191,39.99391469
22,J,2006-10-15,03:46:00,1900 BLOCK N 24TH ST,100,1,Homicide - Criminal,-75.17323249,39.98449617
22,A,2006-10-17,18:15:00,2000 BLOCK N 11TH ST,100,1,Homicide - Criminal,-75.15141395,39.98306187
22,R,2006-10-20,15:52:00,2500 BLOCK N NAPA ST,100,1,Homicide - Criminal,-75.18279241,39.99572097
22,I,2006-11-04,00:31:00,1900 BLOCK W GLENWOOD AVE,100,1,Homicide - Criminal,-75.16283519,39.99344818
22,G,2006-11-07,20:13:00,2100 BLOCK N 20TH ST,100,1,Homicide - Criminal,-75.16605262,39.98645291
22,J,2006-11-13,13:12:00,1900 BLOCK N 22ND ST,100,1,Homicide - Criminal,-75.17015448,39.98406519
22,D,2006-11-18,02:43:00,1600 BLOCK W SUSQUEHANNA AVE,100,1,Homicide - Criminal,-75.16079016,39.98692908
22,E,2006-11-24,07:12:00,1500 BLOCK W BOSTON ST,100,1,Homicide - Criminal ,-75.15778162,39.9901545
22,D,2006-12-28,19:14:00,1700 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.16072068,39.98845686
23,C,2006-02-03,10:08:00,1500 BLOCK SEYBERT ST,100,1,Homicide - Criminal,-75.16072154,39.97379137
23,N,2006-03-08,14:14:00,1200 BLOCK N HOLLYWOOD ST,100,1,Homicide - Criminal,-75.18391153,39.97566709
23,N,2006-03-18,22:59:00,1200 BLOCK N DOVER ST,100,1,Homicide - Criminal,-75.18260606,39.97553336
23,N,2006-03-18,23:59:00,1200 BLOCK N DOVER ST,100,1,Homicide - Criminal,-75.18260606,39.97553336
23,N,2006-04-28,01:54:00,3000 BLOCK W HARPER ST,100,1,Homicide - Criminal ,-75.18612954,39.97436109
23,H,2006-04-29,22:30:00,N 21ST ST /MASTER ST,100,1,Homicide - Criminal,-75.17020678,39.97596194
23,O,2006-05-08,17:24:00,1700 BLOCK N NEWKIRK ST,100,1,Homicide - Criminal,-75.18077044,39.981774
23,M,2006-06-27,18:26:00,2600 BLOCK W MONTGOMERY AVE,100,1,Homicide - Criminal,-75.1771313,39.98270494
23,P,2006-08-15,19:12:00,1400 BLOCK N 33RD ST,100,1,Homicide - Gross Negligence,-75.18966832,39.97843526
23,O,2006-09-07,12:04:00,1500 BLOCK N 29TH ST,100,1,Homicide - Criminal ,-75.18237496,39.97941483
23,K,2006-09-22,01:27:00,2300 BLOCK NICHOLAS ST,100,1,Homicide - Criminal,-75.17417652,39.98023499
23,N,2006-09-23,04:18:00,N 33RD ST /W GIRARD AV,100,1,Homicide - Gross Negligence,-75.18996346,39.97541262
23,O,2006-10-28,15:51:00,1500 BLOCK N NEWKIRK ST,100,1,Homicide - Criminal,-75.18128021,39.97939496
23,N,2006-11-09,20:08:00,2800 BLOCK W MASTER ST,100,1,Homicide - Criminal,-75.18122446,39.97733454
23,K,2006-11-29,14:17:00,2300 BLOCK W MONTGOMERY AVE,100,1,Homicide - Criminal,-75.17359946,39.98225752
23,I,2006-12-06,17:19:00,1700 BLOCK N WOODSTOCK ST,100,1,Homicide - Criminal,-75.16791125,39.98051242
24,O,2006-01-26,21:04:00,3300 BLOCK H ST,100,1,Homicide - Criminal,-75.11278467,39.99903078
24,N,2006-01-31,18:52:00,I ST /E LUZERNE ST,100,1,Homicide - Gross Negligence,-75.1087059,40.00848416
24,P,2006-02-07,02:35:00,2800 BLOCK KENSINGTON AV,100,1,Homicide - Criminal,-75.12125672,39.99222182
24,P,2006-02-15,18:46:00,3000 BLOCK BOUDINOT ST,100,1,Homicide - Gross Negligence,-75.12290463,39.99477709
24,O,2006-03-03,04:33:00,3200 BLOCK POTTER ST,100,1,Homicide - Criminal ,-75.11274867,39.99738564
24,P,2006-03-11,21:10:00,700 BLOCK E CLEARFIELD ST,100,1,Homicide - Criminal,-75.11712355,39.99539316
24,P,2006-03-21,11:08:00,3100 BLOCK F ST,100,1,Homicide - Criminal,-75.11751361,39.99617538
24,H,2006-03-22,02:18:00,1900 BLOCK E WILLARD ST,100,1,Homicide - Criminal ,-75.11001517,39.9955226
24,O,2006-03-28,00:06:00,1300 BLOCK E AIRDRIE ST,100,1,Homicide - Criminal,-75.10346419,40.00366018
24,P,2006-04-23,12:01:00,2900 BLOCK ELLA ST,100,1,Homicide - Criminal,-75.12768922,39.99379964
24,G,2006-05-14,12:59:00,3500 BLOCK ARAMINGO AV,100,1,Homicide - Gross Negligence,-75.09882562,39.99249877
24,C,2006-05-15,04:07:00,2900 BLOCK RUTH ST,100,1,Homicide - Criminal,-75.11910644,39.99269609
24,H,2006-05-20,10:48:00,1900 BLOCK E WILLARD ST,100,1,Homicide - Justifiable ,-75.11048464,39.99603224
24,K,2006-05-21,01:04:00,3600 BLOCK TULIP ST,100,1,Homicide - Criminal,-75.09762961,39.99478105
24,K,2006-05-21,01:56:00,3600 BLOCK TULIP ST,100,1,Homicide - Criminal,-75.09762961,39.99478105
24,K,2006-05-21,01:56:00,3600 BLOCK TULIP ST,100,1,Homicide - Criminal,-75.09762961,39.99478105
24,F,2006-05-26,17:25:00,E ONTARIO ST /SALMON ST,100,1,Homicide - Gross Negligence,-75.09721162,39.98602581
24,D,2006-06-01,20:19:00,3100 BLOCK ARAMINGO AV,100,1,Homicide - Gross Negligence,-75.1087437,39.9873102
24,N,2006-06-13,11:40:00,4100 BLOCK O ST,100,1,Homicide - Criminal,-75.09653611,40.00846618
24,G,2006-07-29,06:08:00,3300 BLOCK ARAMINGO AVE,100,1,Homicide - Criminal,-75.10386726,39.98987626
24,P,2006-08-02,03:46:00,3100 BLOCK CUSTER ST,100,1,Homicide - Criminal ,-75.11649284,39.9962702
24,D,2006-08-21,20:16:00,E ALLEGHENY AV /BELGRADE ST,100,1,Homicide - Justifiable ,-75.10436792,39.98628252
24,N,2006-09-17,01:51:00,1100 BLOCK E LUZERNE ST,100,1,Homicide - Gross Negligence,-75.10492477,40.00794015
24,G,2006-10-07,10:47:00,TULIP ST /E WESTMORELAND ST,100,1,Homicide - Gross Negligence,-75.10489585,39.99093059
24,C,2006-10-18,20:48:00,1900 BLOCK E MONMOUTH ST,100,1,Homicide - Criminal,-75.11798942,39.99106019
24,P,2006-11-09,20:39:00,200 BLOCK E GURNEY ST,100,1,Homicide - Gross Negligence,-75.12892212,39.99334221
24,C,2006-11-14,16:28:00,KENSINGTON AV /E SOMERSET ST,100,1,Homicide - Gross Negligence,-75.1225616,39.99143712
24,B,2006-11-19,01:50:00,2900 BLOCK ARAMINGO AVE,100,1,Homicide - Criminal,-75.11329482,39.98484165
24,H,2006-12-05,23:12:00,1900 BLOCK E ONTARIO ST,100,1,Homicide - Criminal,-75.10668051,39.99668264
24,P,2006-12-08,11:49:00,700 BLOCK E CLEARFIELD ST,100,1,Homicide - Criminal ,-75.11772673,39.99538167
24,L,2006-12-09,23:23:00,2100 BLOCK E ELKHART ST,100,1,Homicide - Criminal,-75.11370873,39.9902569
24,I,2006-12-21,00:38:00,E BUTLER ST /RICHMOND ST,100,1,Homicide - Gross Negligence,-75.08715924,39.99033446
25,P,2006-01-02,22:11:00,1300 BLOCK W JEROME ST,100,1,Homicide - Criminal,-75.14822477,40.01597997
25,O,2006-01-09,16:16:00,N MARVINE ST /W TIOGA ST,100,1,Homicide - Criminal,-75.14735443,40.00559189
25,L,2006-01-19,19:51:00,4000 BLOCK N 6TH ST,100,1,Homicide - Criminal,-75.13756919,40.01368236
25,E,2006-02-08,16:59:00,500 BLOCK E HUNTING PARK AV,100,1,Homicide - Gross Negligence,-75.11890772,40.01292205
25,P,2006-03-15,16:39:00,N BROAD ST /W ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.14934928,40.01796691
25,E,2006-03-16,23:02:00,4600 BLOCK G ST,100,1,Homicide - Gross Negligence,-75.11091572,40.01827308
25,J,2006-03-28,01:43:00,3000 BLOCK N 6TH ST,100,1,Homicide - Criminal,-75.14121634,39.99696372
25,H,2006-04-02,03:48:00,W ALLEGHENY AV /N MASCHER ST,100,1,Homicide - Criminal,-75.13125188,39.99881592
25,E,2006-04-07,14:05:00,4600 BLOCK G ST,100,1,Homicide - Criminal,-75.11065394,40.01942729
25,P,2006-04-07,15:25:00,4100 BLOCK OLD YORK RD,100,1,Homicide - Criminal ,-75.14726925,40.01498614
25,O,2006-04-09,01:17:00,3400 BLOCK N BROAD ST,100,1,Homicide - Criminal ,-75.15217445,40.00473661
25,J,2006-04-27,01:06:00,3100 BLOCK N SHERIDAN ST,100,1,Homicide - Criminal,-75.14196228,39.99860723
25,L,2006-05-20,16:58:00,600 BLOCK W LURAY ST,100,1,Homicide - Gross Negligence,-75.13690299,40.02170042
25,R,2006-06-02,23:12:00,3900 BLOCK N 9TH ST,100,1,Homicide - Criminal,-75.14199956,40.01151388
25,E,2006-06-06,00:41:00,4600 BLOCK HURLEY ST,100,1,Homicide - Criminal,-75.11720089,40.01912489
25,O,2006-06-07,01:49:00,W ERIE AV /GERMANTOWN AVE,100,1,Homicide - Criminal,-75.1508127,40.00920579
25,D,2006-06-15,23:23:00,E ST /E TIOGA ST,100,1,Homicide - Criminal,-75.11834638,40.00188712
25,L,2006-06-17,00:32:00,4500 BLOCK N 5TH ST,100,1,Homicide - Criminal,-75.13391823,40.02060165
25,L,2006-06-21,23:36:00,400 BLOCK W HUNTING PARK AV,100,1,Homicide - Gross Negligence,-75.13378131,40.0148369
25,S,2006-06-23,22:53:00,3500 BLOCK PALETHORP ST,100,1,Homicide - Criminal,-75.13149285,40.00355685
25,L,2006-07-02,02:16:00,4000 BLOCK N 8TH ST,100,1,Homicide - Criminal,-75.14054308,40.01391237
25,H,2006-07-03,21:33:00,N 3RD ST /W INDIANA AVE,100,1,Homicide - Criminal,-75.13634876,39.99629792
25,L,2006-07-10,03:08:00,500 BLOCK W WYOMING AV,100,1,Homicide - Gross Negligence,-75.13388885,40.02270759
25,G,2006-07-15,13:45:00,300 BLOCK W SOMERSET ST,100,1,Homicide - Criminal ,-75.13700099,39.99335688
25,N,2006-07-23,08:02:00,3300 BLOCK N 9TH ST,100,1,Homicide - Criminal,-75.14412902,40.00222804
25,L,2006-07-23,18:42:00,N 5TH ST /BLAVIS ST,100,1,Homicide - Gross Negligence,-75.13434831,40.01889721
25,H,2006-07-31,10:43:00,3000 BLOCK N FRONT ST,100,1,Homicide - Justifiable ,-75.1296958,39.99681023
25,F,2006-08-17,15:21:00,C ST /E RUSCOMB ST,100,1,Homicide - Criminal,-75.11739086,40.02504988
25,L,2006-08-18,00:05:00,4000 BLOCK N FAIRHILL ST,100,1,Homicide - Criminal,-75.13721331,40.01220876
25,P,2006-08-25,00:19:00,OLD YORK RD /ROOSEVELT BLVD RAMP,100,1,Homicide - Gross Negligence,-75.14714625,40.01901953
25,L,2006-09-30,03:04:00,4300 BLOCK N 7TH ST,100,1,Homicide - Criminal,-75.13823959,40.01846131
25,S,2006-10-01,17:22:00,N MASCHER ST /W WESTMORELAND ST,100,1,Homicide - Gross Negligence,-75.13091291,40.00039859
25,O,2006-10-04,16:24:00,1200 BLOCK W ERIE AVE,100,1,Homicide - Criminal,-75.14764002,40.00874994
25,G,2006-10-06,22:22:00,N 2ND ST /W CAMBRIA ST,100,1,Homicide - Gross Negligence,-75.13421992,39.99448964
25,F,2006-10-10,18:51:00,N 3RD ST /W ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.13036985,40.0241558
25,H,2006-10-12,13:48:00,2900 BLOCK N ORKNEY ST,100,1,Homicide - Criminal ,-75.13880516,39.99586929
25,L,2006-10-13,02:37:00,W ROOSEVELT BLVD /W WYOMING AV,100,1,Homicide - Gross Negligence,-75.13705715,40.02306942
25,O,2006-10-28,12:47:00,1100 BLOCK W TIOGA ST,100,1,Homicide - Criminal ,-75.14826103,40.00566178
25,D,2006-11-09,00:26:00,3200 BLOCK D ST,100,1,Homicide - Criminal,-75.12113989,39.99842237
25,K,2006-11-14,00:06:00,3200 BLOCK N RANDOLPH ST,100,1,Homicide - Criminal,-75.13926041,40.00086279
25,D,2006-12-10,12:33:00,3400 BLOCK E ST,100,1,Homicide - Criminal,-75.11867502,40.0006545
25,D,2006-12-10,19:55:00,3400 BLOCK E ST,100,1,Homicide - Criminal,-75.11867502,40.0006545
26,G,2006-04-09,21:32:00,1100 BLOCK N ORIANNA ST,100,1,Homicide - Criminal,-75.14274449,39.96787218
26,N,2006-05-01,17:17:00,1800 BLOCK N MARSHALL ST,100,1,Homicide - Gross Negligence,-75.14584349,39.97872732
26,F,2006-05-05,04:02:00,2500 BLOCK POTTER ST,100,1,Homicide - Criminal ,-75.12933154,39.98829441
26,I,2006-05-31,03:44:00,1700 BLOCK N MASCHER ST,100,1,Homicide - Criminal,-75.13616377,39.97609079
26,C,2006-06-01,01:09:00,MOYER ST /E PALMER ST,100,1,Homicide - Criminal,-75.12890749,39.97177726
26,I,2006-06-06,01:30:00,2000 BLOCK N HOWARD ST,100,1,Homicide - Criminal ,-75.13430241,39.98029858
26,P,2006-07-15,02:37:00,2400 BLOCK N LEITHGOW ST,100,1,Homicide - Criminal,-75.13945232,39.98872899
26,U,2006-07-15,05:07:00,2600 BLOCK CORAL ST,100,1,Homicide - Criminal,-75.12359919,39.98644383
26,U,2006-07-18,21:35:00,1800 BLOCK E ALBERT ST,100,1,Homicide - Criminal,-75.12636302,39.98931209
26,S,2006-07-21,21:22:00,800 BLOCK W CUMBERLAND ST,100,1,Homicide - Criminal ,-75.14666846,39.9898047
26,T,2006-08-19,14:03:00,2300 BLOCK N 3RD ST,100,1,Homicide - Criminal,-75.13847375,39.98681738
26,L,2006-08-23,19:11:00,1200 BLOCK N 10TH ST,100,1,Homicide - Criminal,-75.15215524,39.9722352
26,R,2006-09-07,01:13:00,N 8TH ST /W SUSQUEHANNA AVE,100,1,Homicide - Criminal,-75.14678525,39.98507278
26,J,2006-09-17,15:27:00,2100 BLOCK N 2ND ST,100,1,Homicide - Gross Negligence,-75.13689537,39.9822108
26,A,2006-09-22,19:18:00,900 BLOCK N DELAWARE AV,100,1,Homicide - Gross Negligence,-75.1363358,39.96250207
26,K,2006-09-23,16:57:00,200 BLOCK W HAZZARD ST,100,1,Homicide - Criminal,-75.13649014,39.98960921
26,M,2006-09-24,23:00:00,1500 BLOCK N RANDOLPH ST,100,1,Homicide - Criminal,-75.14506768,39.97416583
26,P,2006-09-29,18:08:00,W CUMBERLAND ST /N LAWRENCE ST,100,1,Homicide - Criminal,-75.13993527,39.98889055
26,B,2006-11-05,03:00:00,2600 BLOCK ARAMINGO AV,100,1,Homicide - Gross Negligence,-75.11852148,39.97922073
26,J,2006-11-26,01:25:00,2000 BLOCK N FRONT ST,100,1,Homicide - Criminal ,-75.13321361,39.98029982
26,K,2006-12-10,03:50:00,2600 BLOCK N 3RD ST,100,1,Homicide - Criminal,-75.13774237,39.99019018
26,G,2006-12-21,22:43:00,N DELAWARE AV /POPLAR ST,100,1,Homicide - Gross Negligence,-75.13629828,39.96246071
35,Q,2006-01-01,02:37:00,500 BLOCK W ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.1346816,40.02388841
35,Q,2006-01-06,13:11:00,300 BLOCK W  ROOSEVELT BLVD,100,1,Homicide - Criminal,-75.13038312,40.02479929
35,F,2006-02-01,21:21:00,6300 BLOCK N 8TH ST,100,1,Homicide - Criminal ,-75.13345077,40.04975574
35,H,2006-03-05,02:44:00,1200 BLOCK LINDLEY AV,100,1,Homicide - Criminal ,-75.14401786,40.03012704
35,M,2006-03-09,10:13:00,1800 BLOCK W NEDRO AV,100,1,Homicide - Criminal ,-75.15019875,40.04373543
35,B,2006-03-11,23:53:00,200 BLOCK SPARKS ST,100,1,Homicide - Criminal,-75.12371768,40.04442032
35,G,2006-03-12,18:43:00,4500 BLOCK N BROAD ST,100,1,Homicide - Criminal,-75.1485612,40.0217791
35,R,2006-03-28,22:15:00,6500 BLOCK N 16TH ST,100,1,Homicide - Justifiable ,-75.14486969,40.05380056
35,I,2006-04-18,21:54:00,ALBERT EINSTEIN DR /N BROAD ST,100,1,Homicide - Gross Negligence,-75.14519124,40.03698589
35,R,2006-04-26,23:29:00,6500 BLOCK N WOODSTOCK ST,100,1,Homicide - Criminal,-75.15372142,40.05327602
35,B,2006-04-27,20:23:00,"6000 BLOCK N ""A"" ST",100,1,Homicide - Criminal,-75.11791326,40.04262237
35,A,2006-04-30,14:51:00,E ASHDALE ST /C ST,100,1,Homicide - Gross Negligence,-75.11775538,40.02868079
35,A,2006-05-09,14:31:00,300 BLOCK E ALBANUS ST,100,1,Homicide - Criminal,-75.11800872,40.02743987
